,key_original_file,isEmpty,has_zeros,has_duplicates,is_sorted,contains_even_numbers,contains_odd_numbers,contains_integers,contains_floats,more_positive_or_negative,weigth_of_list,vs,vs_str
464,464,False,False,False,False,True,True,True,False,e,wn,error,error
465,465,False,False,False,False,True,True,True,False,p,wp,error,error
466,466,False,True,False,False,True,True,True,False,n,wn,error,error
467,467,False,False,True,False,True,True,True,False,n,wn,error,error
468,468,False,False,False,False,True,True,True,False,p,wp,error,error
469,469,False,False,False,False,True,True,True,False,n,wn,error,error
470,470,False,True,False,False,True,False,True,False,p,wp,error,error
471,471,False,False,True,False,True,True,True,False,e,wn,error,error
472,472,False,False,True,False,True,True,True,False,n,wn,error,error
473,473,False,False,True,False,True,True,True,False,p,wp,error,error
474,474,False,False,False,False,True,True,True,False,p,wp,error,error
475,475,False,True,True,False,True,True,True,False,p,wp,error,error
476,476,False,False,False,False,True,True,True,False,n,wn,error,error
477,477,False,False,True,False,True,True,True,False,p,wp,error,error
478,478,False,False,False,False,True,True,True,False,p,wp,error,error
479,479,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
480,480,False,False,False,False,False,True,True,False,e,wp,error,error
481,481,False,False,False,False,True,True,True,False,p,wp,error,error
482,482,False,False,True,False,True,True,True,False,p,wp,error,error
483,483,False,False,False,False,True,True,True,False,p,wp,0,No-violate
484,484,False,False,False,False,True,True,True,False,n,wn,error,error
485,485,False,False,False,False,True,True,True,False,p,wp,error,error
486,486,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
487,487,False,False,False,False,True,True,True,False,p,wp,error,error
488,488,False,False,True,False,True,True,True,False,n,wn,error,error
489,489,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
490,490,False,False,True,False,True,True,True,False,n,wn,error,error
491,491,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
492,492,False,False,False,False,True,True,True,False,p,wp,0,No-violate
493,493,False,False,True,False,True,True,True,False,p,wp,error,error
494,494,False,False,False,False,True,True,True,False,n,wn,error,error
495,495,False,False,True,False,True,True,True,False,n,wn,error,error
496,496,False,False,True,False,True,True,True,False,n,wn,error,error
497,497,False,False,True,False,True,True,True,False,n,wn,error,error
498,498,False,False,True,False,True,True,True,False,n,wn,error,error
499,499,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
500,500,False,True,False,False,True,True,True,False,e,wp,error,error
501,501,False,False,True,False,True,True,True,False,p,wp,error,error
502,502,False,False,False,False,True,True,True,False,p,wp,error,error
503,503,False,False,False,False,True,True,True,False,p,wp,0,No-violate
504,504,False,False,False,False,True,True,True,False,p,wp,error,error
505,505,False,False,False,False,True,True,True,False,p,wp,error,error
506,506,False,False,True,False,True,True,True,False,n,wn,error,error
507,507,False,False,False,True,True,False,True,False,n,wn,error,error
508,508,False,True,True,False,True,True,True,False,p,wp,error,error
509,509,False,False,True,False,True,True,True,False,n,wn,error,error
510,510,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
511,511,False,False,True,False,True,True,True,False,e,wp,error,error
512,512,False,False,True,False,True,True,True,False,n,wn,error,error
513,513,False,False,False,False,True,True,True,False,n,wn,error,error
514,514,False,False,True,False,True,True,True,False,n,wn,error,error
515,515,False,False,True,False,True,True,True,False,n,wn,error,error
516,516,False,False,False,False,True,True,True,False,e,wn,error,error
517,517,False,False,False,False,True,True,True,False,p,wp,error,error
518,518,False,False,False,True,True,True,True,False,p,wp,error,error
519,519,False,False,False,False,True,True,True,False,p,wp,error,error
520,520,False,False,False,False,True,True,True,False,e,wp,error,error
521,521,False,False,True,False,True,True,True,False,p,wp,error,error
522,522,False,False,False,False,True,True,True,False,p,wp,0,No-violate
523,523,False,False,True,False,True,True,True,False,e,wp,error,error
524,524,False,False,False,False,True,True,True,False,p,wn,error,error
525,525,False,False,False,False,True,True,True,False,p,wp,error,error
526,526,False,True,False,False,True,True,True,False,n,wn,error,error
527,527,False,False,True,False,True,True,True,False,p,wn,error,error
528,528,False,False,False,False,True,True,True,False,n,wn,error,error
529,529,False,False,True,False,True,True,True,False,n,wn,error,error
530,530,False,False,True,False,True,True,True,False,n,wn,error,error
531,531,False,False,False,False,True,True,True,False,p,wp,error,error
532,532,False,False,False,False,True,True,True,False,e,wp,error,error
533,533,False,False,True,False,True,True,True,False,p,wp,error,error
534,534,False,False,True,False,True,True,True,False,n,wn,error,error
535,535,False,False,False,False,True,True,True,False,e,wp,error,error
536,536,False,True,False,False,True,True,True,False,p,wp,error,error
537,537,False,False,False,False,True,True,True,False,p,wp,error,error
538,538,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
539,539,False,False,True,False,True,True,True,False,p,wp,error,error
540,540,False,False,False,False,False,True,True,False,e,wn,error,error
541,541,False,False,True,False,True,True,True,False,p,wp,error,error
542,542,False,True,True,False,True,True,True,False,p,wp,error,error
543,543,False,False,False,True,True,True,True,False,n,wn,error,error
544,544,False,False,False,False,True,True,True,False,n,wn,error,error
545,545,False,False,False,False,True,True,True,False,p,wp,error,error
546,546,False,False,False,False,True,True,True,False,e,wn,error,error
547,547,False,False,True,False,True,True,True,False,n,wp,error,error
548,548,False,False,True,False,True,True,True,False,n,wn,error,error
549,549,False,True,False,False,True,True,True,False,n,wn,error,error
550,550,False,False,True,False,True,True,True,False,n,wn,error,error
551,551,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
552,552,False,False,False,False,True,True,True,False,p,wp,error,error
553,553,False,False,False,False,True,True,True,False,p,wp,error,error
554,554,False,False,True,False,True,True,True,False,n,wn,error,error
555,555,False,False,False,False,True,False,True,False,n,wn,error,error
556,556,False,True,True,False,True,True,True,False,p,wp,error,error
557,557,False,False,False,False,True,True,True,False,p,wp,error,error
558,558,False,False,False,True,True,False,True,False,p,wp,0,No-violate
559,559,False,False,False,False,True,True,True,False,n,wn,error,error
560,560,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
561,561,False,False,True,False,True,True,True,False,n,wn,error,error
562,562,False,False,False,True,True,False,True,False,n,wn,error,error
563,563,False,True,True,False,True,True,True,False,n,wn,error,error
564,564,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
565,565,False,True,False,False,True,True,True,False,n,wp,error,error
566,566,False,False,False,True,True,True,True,False,n,wn,error,error
567,567,False,False,False,False,True,True,True,False,p,wp,error,error
568,568,False,False,True,False,True,True,True,False,n,wp,error,error
569,569,False,False,False,True,True,False,True,False,p,wp,0,No-violate
570,570,False,False,False,False,True,True,True,False,p,wp,error,error
571,571,False,True,True,False,True,True,True,False,n,wp,error,error
572,572,False,False,False,False,True,True,True,False,e,wn,error,error
573,573,False,False,False,False,True,False,True,False,e,wp,error,error
574,574,False,False,False,False,True,True,True,False,n,wp,error,error
575,575,False,False,False,False,True,False,True,False,n,wn,error,error
576,576,False,False,False,True,True,False,True,False,n,wn,error,error
577,577,False,False,False,True,True,False,True,False,p,wp,0,No-violate
578,578,False,False,False,True,False,True,True,False,e,wp,error,error
579,579,False,False,True,False,True,True,True,False,n,wn,error,error
580,580,False,False,False,False,True,True,True,False,p,wp,0,No-violate
581,581,False,False,False,False,True,True,True,False,p,wp,error,error
582,582,False,True,False,False,True,True,True,False,e,wn,error,error
583,583,False,False,False,False,True,True,True,False,p,wp,error,error
584,584,False,False,True,False,True,True,True,False,n,wn,error,error
585,585,False,False,False,False,True,True,True,False,p,wp,error,error
586,586,False,False,False,False,True,True,True,False,e,wp,error,error
587,587,False,False,False,False,True,True,True,False,e,wn,error,error
588,588,False,False,False,True,True,False,True,False,p,wp,0,No-violate
589,589,False,False,False,False,True,True,True,False,p,wp,error,error
590,590,False,False,False,True,True,False,True,False,p,wp,0,No-violate
591,591,False,False,False,False,True,True,True,False,e,wp,error,error
592,592,False,False,False,False,True,True,True,False,e,wn,error,error
593,593,False,True,False,True,True,False,True,False,e,we,error,error
594,594,False,False,True,False,True,True,True,False,n,wn,error,error
595,595,False,False,False,False,True,True,True,False,n,wn,error,error
596,596,False,False,False,False,True,True,True,False,n,wn,error,error
597,597,False,False,True,False,True,True,True,False,n,wn,error,error
598,598,False,False,True,False,True,True,True,False,n,wn,error,error
599,599,False,False,False,False,True,True,True,False,n,wn,error,error
600,600,False,False,False,False,True,True,True,False,n,wn,error,error
601,601,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
602,602,False,False,True,False,False,True,True,False,n,wn,error,error
603,603,False,False,True,False,True,True,True,False,n,wn,error,error
604,604,False,True,True,False,True,True,True,False,p,wp,error,error
605,605,False,True,True,False,True,True,True,False,e,wp,error,error
606,606,False,False,True,False,True,True,True,False,n,wn,error,error
607,607,False,False,True,False,True,True,True,False,p,wn,error,error
608,608,False,True,False,False,True,True,True,False,n,wn,error,error
609,609,False,False,True,False,True,True,True,False,p,wp,error,error
610,610,False,True,True,False,True,True,True,False,p,wp,error,error
611,611,False,True,False,False,True,True,True,False,p,wn,error,error
612,612,False,False,False,False,True,True,True,False,p,wp,error,error
613,613,False,True,True,False,True,True,True,False,n,wn,error,error
614,614,False,True,False,False,True,True,True,False,n,wn,error,error
615,615,False,False,True,False,True,True,True,False,e,wn,error,error
616,616,False,False,False,True,True,False,True,False,n,wn,error,error
617,617,False,False,False,False,True,True,True,False,p,wp,error,error
618,618,False,False,False,False,True,True,True,False,p,wp,error,error
619,619,False,False,False,False,True,True,True,False,n,wn,error,error
620,620,False,False,True,False,True,True,True,False,n,wp,error,error
621,621,False,False,False,False,True,True,True,False,p,wp,error,error
622,622,False,False,False,False,True,True,True,False,p,wp,error,error
623,623,False,True,False,False,True,True,True,False,n,wn,error,error
624,624,False,True,True,False,True,True,True,False,p,wp,error,error
625,625,False,False,False,False,True,True,True,False,n,wn,error,error
626,626,False,False,False,False,True,True,True,False,e,wp,error,error
627,627,False,False,False,True,True,False,True,False,e,wp,error,error
628,628,False,False,True,False,True,True,True,False,p,wp,error,error
629,629,False,True,False,False,True,True,True,False,p,wp,error,error
630,630,False,False,False,False,True,True,True,False,n,wn,error,error
631,631,False,False,True,False,True,True,True,False,n,wn,error,error
632,632,False,True,False,False,True,True,True,False,n,wn,error,error
633,633,False,False,True,False,True,True,True,False,n,wn,error,error
634,634,False,False,False,True,True,False,True,False,n,wn,error,error
635,635,False,False,False,False,True,True,True,False,p,wp,error,error
636,636,False,False,True,False,True,True,True,False,e,wn,error,error
637,637,False,False,True,False,True,True,True,False,n,wn,error,error
638,638,False,False,True,False,True,True,True,False,p,wp,error,error
639,639,False,False,True,False,True,True,True,False,n,wn,error,error
640,640,False,False,True,False,True,True,True,False,p,wp,error,error
641,641,False,False,False,True,True,False,True,False,p,wp,0,No-violate
642,642,False,False,False,False,True,True,True,False,e,wp,error,error
643,643,False,False,False,False,True,True,True,False,n,wn,error,error
644,644,False,False,True,False,True,True,True,False,n,wn,error,error
645,645,False,False,False,False,True,True,True,False,e,wn,error,error
646,646,False,False,True,False,True,True,True,False,p,wn,error,error
647,647,False,True,True,False,True,True,True,False,p,wp,error,error
648,648,False,False,True,False,True,True,True,False,n,wn,error,error
649,649,False,False,True,False,True,True,True,False,n,wp,error,error
650,650,False,False,True,False,True,True,True,False,n,wn,error,error
651,651,False,False,False,True,False,True,True,False,n,wn,error,error
652,652,False,False,False,False,True,True,True,False,n,wn,error,error
653,653,False,False,False,False,True,True,True,False,n,wn,error,error
654,654,False,False,False,True,False,True,True,False,n,wn,error,error
655,655,False,False,False,False,True,True,True,False,n,wn,error,error
656,656,False,False,True,True,True,False,True,False,n,wn,error,error
657,657,False,False,False,False,True,True,True,False,e,wp,error,error
658,658,False,False,False,False,True,True,True,False,p,wp,error,error
659,659,False,False,False,False,True,True,True,False,n,wn,error,error
660,660,False,False,True,False,True,True,True,False,e,wp,error,error
661,661,False,False,False,False,True,True,True,False,p,wp,error,error
662,662,False,True,True,False,True,True,True,False,n,wn,error,error
663,663,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
664,664,False,False,True,False,True,True,True,False,p,wp,error,error
665,665,False,False,True,False,True,True,True,False,p,wp,error,error
666,666,False,False,False,True,False,True,True,False,e,wp,error,error
667,667,False,False,True,False,True,True,True,False,n,wn,error,error
668,668,False,False,True,False,True,True,True,False,p,wp,error,error
669,669,False,False,True,False,True,True,True,False,n,wn,error,error
670,670,False,False,False,True,True,True,True,False,p,wp,0,No-violate
671,671,False,False,True,False,True,True,True,False,n,wn,error,error
672,672,False,False,False,False,True,True,True,False,e,wn,error,error
673,673,False,True,True,False,True,True,True,False,p,wp,error,error
674,674,False,False,True,False,True,True,True,False,p,wp,error,error
675,675,False,False,True,False,True,True,True,False,n,wn,error,error
676,676,False,False,False,True,True,True,True,False,p,wp,error,error
677,677,False,False,False,False,True,True,True,False,p,wp,error,error
678,678,False,False,False,False,True,True,True,False,p,wp,error,error
679,679,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
680,680,False,True,True,False,True,True,True,False,n,wn,error,error
681,681,False,False,False,False,True,False,True,False,e,wn,error,error
682,682,False,False,False,False,True,True,True,False,p,wp,error,error
683,683,False,True,True,False,True,True,True,False,p,wp,error,error
684,684,False,False,False,False,True,True,True,False,p,wp,0,No-violate
685,685,False,False,False,False,True,True,True,False,n,wn,error,error
686,686,False,False,False,False,True,True,True,False,p,wp,error,error
687,687,False,False,True,False,True,True,True,False,p,wp,error,error
688,688,False,False,False,True,True,False,True,False,n,wn,error,error
689,689,False,False,False,False,True,True,True,False,e,wp,error,error
690,690,False,False,False,False,True,True,True,False,e,wn,error,error
691,691,False,False,True,False,True,True,True,False,n,wn,error,error
692,692,False,False,True,False,True,True,True,False,n,wn,error,error
693,693,False,False,False,False,True,True,True,False,e,wp,error,error
694,694,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
695,695,False,False,True,False,True,True,True,False,p,wp,error,error
696,696,False,False,True,False,True,True,True,False,n,wn,error,error
697,697,False,False,False,False,False,True,True,False,p,wp,error,error
698,698,False,False,True,False,True,True,True,False,n,wn,error,error
699,699,False,False,False,False,True,True,True,False,p,wp,error,error
700,700,False,False,False,True,False,True,True,False,p,wp,0,No-violate
701,701,False,True,False,False,True,True,True,False,n,wn,error,error
702,702,False,True,False,False,True,True,True,False,n,wn,error,error
703,703,False,False,True,False,True,True,True,False,e,wp,error,error
704,704,False,False,False,False,True,True,True,False,p,wp,error,error
705,705,False,False,False,True,False,True,True,False,n,wn,error,error
706,706,False,False,False,False,True,True,True,False,n,wn,error,error
707,707,False,False,True,False,True,True,True,False,n,wp,error,error
708,708,False,False,False,False,True,True,True,False,n,wn,error,error
709,709,False,True,True,False,True,True,True,False,n,wn,error,error
710,710,False,False,True,False,True,True,True,False,p,wp,error,error
711,711,False,False,True,False,True,True,True,False,n,wn,error,error
712,712,False,True,False,False,True,True,True,False,e,wn,error,error
713,713,False,True,False,False,True,True,True,False,n,wn,error,error
714,714,False,False,False,False,True,True,True,False,p,wp,error,error
715,715,False,False,False,False,False,True,True,False,p,wp,error,error
716,716,False,False,True,False,True,True,True,False,p,wn,error,error
717,717,False,False,False,False,True,True,True,False,e,wn,error,error
718,718,False,False,False,False,True,True,True,False,n,wn,error,error
719,719,False,False,False,False,True,True,True,False,e,wn,error,error
720,720,False,False,False,True,False,True,True,False,n,wn,error,error
721,721,False,False,True,False,True,True,True,False,n,wn,error,error
722,722,False,False,True,False,True,True,True,False,n,wn,error,error
723,723,False,False,False,False,True,True,True,False,n,wp,error,error
724,724,False,False,False,False,True,True,True,False,n,wn,error,error
725,725,False,False,False,False,True,False,True,False,n,wn,error,error
726,726,False,False,True,False,True,True,True,False,n,wn,error,error
727,727,False,False,True,False,True,True,True,False,n,wn,error,error
728,728,False,True,True,False,True,True,True,False,p,wp,error,error
729,729,False,False,False,True,True,True,True,False,e,wp,error,error
730,730,False,False,True,False,True,True,True,False,p,wp,error,error
731,731,False,False,False,False,True,True,True,False,n,wn,error,error
732,732,False,False,False,False,True,True,True,False,n,wn,error,error
733,733,False,False,False,False,True,True,True,False,n,wn,error,error
734,734,False,False,False,False,True,True,True,False,p,wn,error,error
735,735,False,False,False,True,True,True,True,False,n,wn,error,error
736,736,False,False,False,False,True,True,True,False,n,wn,error,error
737,737,False,False,False,False,True,True,True,False,e,wn,error,error
738,738,False,False,False,False,True,True,True,False,p,wp,error,error
739,739,False,False,False,False,True,True,True,False,n,wn,error,error
740,740,False,False,False,False,True,True,True,False,p,wp,error,error
741,741,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
742,742,False,False,True,False,True,True,True,False,n,wn,error,error
743,743,False,False,False,False,True,False,True,False,p,wp,error,error
744,744,False,False,False,False,True,True,True,False,p,wp,error,error
745,745,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
746,746,False,False,True,False,True,True,True,False,p,wp,error,error
747,747,False,False,False,False,True,True,True,False,p,wp,error,error
748,748,False,False,True,False,True,True,True,False,p,wp,error,error
749,749,False,False,True,False,True,True,True,False,n,wn,error,error
750,750,False,False,False,False,True,True,True,False,n,wn,error,error
751,751,False,True,False,False,True,True,True,False,n,wn,error,error
752,752,False,False,True,False,True,True,True,False,n,wp,error,error
753,753,False,True,False,False,True,True,True,False,p,wp,error,error
754,754,False,False,True,False,True,True,True,False,n,wn,error,error
755,755,False,False,False,False,True,True,True,False,n,wn,error,error
756,756,False,False,True,False,True,True,True,False,n,wn,error,error
757,757,False,False,False,False,True,True,True,False,p,wp,error,error
758,758,False,False,False,False,True,True,True,False,p,wp,error,error
759,759,False,False,True,False,True,True,True,False,p,wp,error,error
760,760,False,True,True,False,True,True,True,False,p,wp,error,error
761,761,False,False,False,False,True,True,True,False,p,wn,error,error
762,762,False,False,False,False,True,True,True,False,n,wn,error,error
763,763,False,True,True,False,True,True,True,False,n,wn,error,error
764,764,False,False,True,False,True,True,True,False,n,wn,error,error
765,765,False,False,False,False,True,True,True,False,p,wn,error,error
766,766,False,False,False,False,True,True,True,False,n,wn,error,error
767,767,False,True,True,False,True,True,True,False,p,wp,error,error
768,768,False,False,False,False,True,True,True,False,e,wp,error,error
769,769,False,False,True,False,False,True,True,False,n,wn,error,error
770,770,False,False,False,True,False,True,True,False,p,wp,0,No-violate
771,771,False,False,True,False,True,True,True,False,n,wp,error,error
772,772,False,False,False,False,True,True,True,False,n,wn,error,error
773,773,False,False,False,True,True,False,True,False,n,wn,error,error
774,774,False,False,False,False,True,True,True,False,p,wp,error,error
775,775,False,True,False,True,True,True,True,False,p,wp,error,error
776,776,False,False,True,False,True,True,True,False,n,wn,error,error
777,777,False,False,False,False,True,True,True,False,p,wp,error,error
778,778,False,False,True,False,True,True,True,False,n,wn,error,error
779,779,False,False,True,False,True,True,True,False,p,wp,error,error
780,780,False,False,False,False,True,True,True,False,p,wp,error,error
781,781,False,False,True,False,True,True,True,False,n,wn,error,error
782,782,False,True,True,False,True,True,True,False,p,wn,error,error
783,783,False,False,False,True,False,True,True,False,p,wp,0,No-violate
784,784,False,False,False,False,True,True,True,False,e,wn,error,error
785,785,False,False,True,False,True,True,True,False,n,wn,error,error
786,786,False,False,True,False,True,True,True,False,n,wn,error,error
787,787,False,False,True,False,True,True,True,False,p,wp,error,error
788,788,False,False,True,False,True,True,True,False,n,wn,error,error
789,789,False,False,True,False,True,True,True,False,n,wn,error,error
790,790,False,True,False,False,True,True,True,False,n,wn,error,error
791,791,False,True,False,False,True,True,True,False,n,wn,error,error
792,792,False,False,False,False,False,True,True,False,e,wp,error,error
793,793,False,False,True,False,True,True,True,False,n,wn,error,error
794,794,False,False,False,False,True,False,True,False,n,wn,error,error
795,795,False,False,True,False,True,True,True,False,n,wn,error,error
796,796,False,True,False,False,True,True,True,False,p,wp,error,error
797,797,False,False,False,False,True,False,True,False,e,wp,error,error
798,798,False,False,False,True,False,True,True,False,n,wn,error,error
799,799,False,False,True,False,True,True,True,False,p,wp,error,error
800,800,False,False,True,False,True,True,True,False,p,wp,error,error
801,801,False,False,False,True,True,False,True,False,p,wp,0,No-violate
802,802,False,False,True,False,True,True,True,False,n,wp,error,error
803,803,False,False,False,False,True,True,True,False,n,wn,error,error
804,804,False,False,False,False,True,True,True,False,n,wn,error,error
805,805,False,False,False,False,True,True,True,False,n,wn,error,error
806,806,False,True,True,False,True,True,True,False,n,wn,error,error
807,807,False,False,False,False,True,True,True,False,n,wn,error,error
808,808,False,False,False,False,True,True,True,False,p,wp,error,error
809,809,False,False,True,False,True,True,True,False,n,wn,error,error
810,810,False,False,True,False,True,True,True,False,p,wp,error,error
811,811,False,True,False,False,True,True,True,False,p,wp,error,error
812,812,False,False,True,False,True,True,True,False,p,wp,error,error
813,813,False,True,False,False,True,False,True,False,e,wn,error,error
814,814,False,False,False,False,True,True,True,False,n,wn,error,error
815,815,False,False,False,False,True,True,True,False,n,wn,error,error
816,816,False,False,False,False,True,True,True,False,e,wn,error,error
817,817,False,False,False,False,True,True,True,False,n,wn,error,error
818,818,False,False,False,True,False,True,True,False,n,wn,error,error
819,819,False,True,False,False,True,True,True,False,n,wn,error,error
820,820,False,False,True,False,True,True,True,False,p,wn,error,error
821,821,False,False,True,False,True,True,True,False,n,wn,error,error
822,822,False,False,True,False,True,True,True,False,n,wn,error,error
823,823,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
824,824,False,False,False,False,True,True,True,False,p,wp,error,error
825,825,False,True,False,False,True,True,True,False,p,wp,error,error
826,826,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
827,827,False,False,True,False,True,True,True,False,p,wp,error,error
828,828,False,False,True,False,True,True,True,False,n,wn,error,error
829,829,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
830,830,False,False,True,False,True,True,True,False,p,wp,error,error
831,831,False,True,True,False,True,True,True,False,n,wn,error,error
832,832,False,True,True,False,True,True,True,False,p,wp,error,error
833,833,False,False,True,False,True,True,True,False,n,wn,error,error
834,834,False,False,False,False,False,True,True,False,p,wn,error,error
835,835,False,False,False,False,True,True,True,False,n,wn,error,error
836,836,False,False,True,False,True,True,True,False,p,wp,error,error
837,837,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
838,838,False,False,False,False,False,True,True,False,p,wp,0,No-violate
839,839,False,False,False,False,True,True,True,False,n,wp,error,error
840,840,False,False,False,False,True,True,True,False,n,wn,error,error
841,841,False,False,False,False,True,True,True,False,p,wn,error,error
842,842,False,False,True,False,True,True,True,False,p,wn,error,error
843,843,False,False,False,False,True,True,True,False,p,wp,error,error
844,844,False,False,False,False,True,True,True,False,p,wp,error,error
845,845,False,False,True,False,True,True,True,False,n,wn,error,error
846,846,False,False,False,False,True,True,True,False,p,wp,error,error
847,847,False,True,True,False,True,True,True,False,p,wp,error,error
848,848,False,False,False,False,True,True,True,False,p,wp,0,No-violate
849,849,False,False,False,False,True,False,True,False,n,wn,error,error
850,850,False,True,False,False,True,True,True,False,p,wp,error,error
851,851,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
852,852,False,False,True,False,True,True,True,False,p,wp,error,error
853,853,False,False,True,False,True,True,True,False,e,wn,error,error
854,854,False,False,False,False,True,True,True,False,n,wn,error,error
855,855,False,False,False,False,True,True,True,False,p,wp,0,No-violate
856,856,False,False,False,False,True,True,True,False,n,wn,error,error
857,857,False,False,False,False,True,True,True,False,n,wn,error,error
858,858,False,False,False,False,True,True,True,False,e,wn,error,error
859,859,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
860,860,False,False,False,True,True,True,True,False,n,wn,error,error
861,861,False,False,False,False,True,True,True,False,e,wn,error,error
862,862,False,False,False,False,True,True,True,False,e,wn,error,error
863,863,False,False,True,False,True,True,True,False,n,wn,error,error
864,864,False,False,True,False,True,False,True,False,n,wn,error,error
865,865,False,False,False,False,True,True,True,False,p,wp,error,error
866,866,False,False,False,False,True,True,True,False,n,wn,error,error
867,867,False,False,True,False,True,True,True,False,p,wp,error,error
868,868,False,False,True,False,True,True,True,False,p,wp,error,error
869,869,False,False,False,False,True,True,True,False,n,wn,error,error
870,870,False,False,True,False,True,True,True,False,p,wp,error,error
871,871,False,True,True,False,True,True,True,False,e,wp,error,error
872,872,False,False,True,False,True,True,True,False,e,wp,error,error
873,873,False,False,True,False,True,True,True,False,e,wp,error,error
874,874,False,False,True,False,True,True,True,False,n,wn,error,error
875,875,False,False,False,False,True,True,True,False,p,wp,0,No-violate
876,876,False,False,True,False,True,True,True,False,p,wp,error,error
877,877,False,False,False,False,True,True,True,False,p,wp,error,error
878,878,False,True,False,False,True,True,True,False,p,wp,error,error
879,879,False,False,True,False,True,True,True,False,n,wn,error,error
880,880,False,False,True,False,True,True,True,False,n,wn,error,error
881,881,False,False,True,False,True,True,True,False,n,wn,error,error
882,882,False,False,True,False,True,True,True,False,p,wp,error,error
883,883,False,False,False,True,True,False,True,False,p,wp,0,No-violate
884,884,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
885,885,False,False,True,False,True,True,True,False,n,wn,error,error
886,886,False,False,True,False,True,True,True,False,n,wn,error,error
887,887,False,False,False,False,True,True,True,False,n,wn,error,error
888,888,False,False,False,False,True,True,True,False,n,wp,error,error
889,889,False,False,False,True,False,True,True,False,p,wp,0,No-violate
890,890,False,False,False,True,True,True,True,False,n,wn,error,error
891,891,False,False,True,False,True,True,True,False,n,wn,error,error
892,892,False,True,True,False,True,True,True,False,p,wn,error,error
893,893,False,False,False,True,True,True,True,False,e,wp,error,error
894,894,False,False,True,False,True,True,True,False,n,wn,error,error
895,895,False,False,True,False,True,True,True,False,p,wp,error,error
896,896,False,False,False,False,True,True,True,False,n,wn,error,error
897,897,False,True,False,False,True,True,True,False,n,wn,error,error
898,898,False,False,False,False,True,True,True,False,p,wp,0,No-violate
899,899,False,False,True,False,True,True,True,False,n,wn,error,error
900,900,False,False,False,False,True,True,True,False,p,wp,error,error
901,901,False,False,True,False,False,True,True,False,n,wn,error,error
902,902,False,False,False,False,True,True,True,False,n,wn,error,error
903,903,False,True,True,False,True,True,True,False,p,wn,error,error
904,904,False,False,True,False,True,True,True,False,p,wp,error,error
905,905,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
906,906,False,False,True,False,True,True,True,False,n,wn,error,error
907,907,False,False,False,False,True,True,True,False,p,wp,error,error
908,908,False,False,False,False,True,True,True,False,n,wn,error,error
909,909,False,False,False,False,True,True,True,False,p,wp,0,No-violate
910,910,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
911,911,False,False,True,False,True,True,True,False,n,wn,error,error
912,912,False,False,True,False,True,True,True,False,p,wp,error,error
913,913,False,False,False,False,True,True,True,False,p,wp,error,error
914,914,False,True,False,False,True,True,True,False,p,wp,error,error
915,915,False,False,False,False,True,True,True,False,e,wp,error,error
916,916,False,False,False,True,False,True,True,False,n,wn,error,error
917,917,False,False,True,False,True,True,True,False,p,wn,error,error
918,918,False,False,False,False,True,True,True,False,p,wp,0,No-violate
919,919,False,False,False,False,False,True,True,False,p,wp,error,error
920,920,False,False,False,False,True,True,True,False,n,wp,error,error
921,921,False,False,False,True,True,False,True,False,n,wn,error,error
922,922,False,False,False,False,True,True,True,False,e,wn,error,error
923,923,False,False,False,False,True,True,True,False,e,wp,error,error
924,924,False,False,True,False,True,True,True,False,e,wp,error,error
925,925,False,False,False,True,False,True,True,False,n,wn,error,error
926,926,False,False,False,False,True,True,True,False,p,wp,error,error
927,927,False,False,False,True,True,False,True,False,n,wn,error,error
928,928,False,False,True,False,True,True,True,False,p,wp,error,error
929,929,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
930,930,False,False,False,True,True,True,True,False,e,wp,error,error
931,931,False,False,False,False,True,True,True,False,n,wn,error,error
932,932,False,True,False,False,True,True,True,False,p,wp,error,error
933,933,False,False,True,False,True,True,True,False,p,wp,error,error
